what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313704891380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704892646
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704894251
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313704897644
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704898775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704900083
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313704901781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704902976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704904799
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313704907388
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704907933
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704909529
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313704911628
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704912923
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704927631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704934279
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704944775
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313704956744
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704958884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313704958956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313704966613
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313704967575
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313704968602
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313704969758
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313704973630
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313704984501
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313704987827
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313704988882
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313704992035
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313704992896
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313704993448
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313704994247
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313704994735
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705004618
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705005354
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705005685
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705009622
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705010896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705012173
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705014805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705016535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705023214
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705031045
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705032590
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705035315
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705036004
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705061967
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705069580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705071135
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705073044
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705079457
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705080269
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705091223
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705093885
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705117788
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705119404
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705130757
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705131325
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705136911
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705142916
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1313705143435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705145981
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705158308
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705163797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705165119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705171884
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705177252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705177924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705183440
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705184772
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1313705185521
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705186328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705186679
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705205469
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705206695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705208340
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705219811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705221591
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705223621
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705227243
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705227768
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1313705228813
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705230108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705231579
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705234563
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705238157
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705243166
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705250895
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705251666
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705256462
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705269231
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705272712
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705274773
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705276410
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705311535
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705316035
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705317907
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705319548
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705321443
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705323549
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705386947
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705387266
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705387451
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705387755
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705387922
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705388194
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705388386
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705388738
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705388962
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705389274
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705389474
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705390066
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705397342
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705397676
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705397991
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705398404
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705398788
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705399923
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705405419
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705406440
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705407070
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705410094
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705411787
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705411986
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705413118
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705415252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705416553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705419784
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705425509
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705426421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705428664
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705432709
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705433032
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705442022
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705462429
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705470217
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705479299
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705488873
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705497116
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705506700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705510524
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705513001
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705539483
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705541437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705545245
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705551435
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705579995
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705595013
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705599074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705599146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705600827
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705601932
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705602661
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705603931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705613311
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705617036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705618620
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705620890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705623011
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705623878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705645357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705669531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705671445
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705674764
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705678469
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705683437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313705721090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705721311
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705721462
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705762372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705772701
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705777043
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705778425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705783443
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705786386
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705798468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705801238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705806012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705808509
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705809244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705811268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705814803
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705815862
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705818077
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705824891
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705826060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705830475
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1313705834976
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313705835511
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705835870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705836814
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705853066
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705859060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705952510
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705971575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705973443
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705974098
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705976074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705977139
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705977931
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705979233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705981576
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705989044
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705991125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705994081
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705994540
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313705995156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313705996020
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313705996755
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706006094
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706012129
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1313706012139
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706016250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706027902
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706029919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706031058
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706037243
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706040602
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706045653
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706054327
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706055774
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706060337
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706078452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706080339
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706082406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706085145
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706104958
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706110460
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706113347
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706115627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706116957
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706121081
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313706123360
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313706124224
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706124955
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313706125558
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706145763
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313706147002
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313706147581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313706149007
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313706149502
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313706150694
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313706151702
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313706152222
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313706153038
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313706153502
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313706153909
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706154380
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706156843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706157734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706165535
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706174553
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706175256
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706177617
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706180330
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706181043
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706189767
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313706192570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706193360
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313706196176
