what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718319978
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718320383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718324593
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1313718342367
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313718343568
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1313718345696
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313718347248
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1313718347769
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313718347920
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1313718348697
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313718348823
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718361782
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718491400
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718508980
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718510983
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718511046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718513382
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718535906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718545394
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718547823
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718559808
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718582497
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313718585759
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1313718585901
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718593243
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718594296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718595428
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718598415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718598486
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718599192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718601594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718611863
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718633367
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718650118
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718652831
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718660225
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718661955
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718664498
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718673534
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718675162
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718684980
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313718687451
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718689759
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313718690466
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313718709206
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313718709445
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313718709948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313718714062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313718716147
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313718716942
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313718718610
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718719382
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313718723095
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313718723343
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313718723645
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313718726917
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313718729188
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313718730862
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313718731126
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313718731509
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718734513
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718737619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718742550
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718744124
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718754932
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313718767459
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718770471
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718771398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718775398
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718778351
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313718778682
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1313718780407
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313718780667
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1313718781670
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313718781773
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313718805625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718807630
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718830755
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313718835422
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313718847825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313718863536
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719052418
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719054965
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719057937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719060477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719061821
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719066577
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719075951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719076069
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719076854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719080336
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719091761
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719101492
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719103886
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719105773
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719106415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719338658
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313719347862
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313719348092
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313719348260
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719355609
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313719360155
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313719362603
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719375514
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719384722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719391445
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719397257
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719408136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719409986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719413807
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313719414490
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719416711
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719417536
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719434841
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313719447281
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313719464722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1313719471840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719476607
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313719477442
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313719478225
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1313719479985
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1313719480111
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719481015
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313719487554
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719491007
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719502645
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719531279
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719533061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719557399
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719557542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719563976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719571827
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719574511
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719579991
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719583383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719587505
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1313719593656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1313719600451
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313719601923
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313719604520
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719606743
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719610445
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719630977
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719631991
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719637544
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1313719637555
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313719644752
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1313719652226
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313719653100
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719654376
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719659728
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719662151
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719667917
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719669415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719679835
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719681184
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719683300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719687187
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719696759
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719698492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719701516
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719706887
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719734618
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719739856
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719750406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719756121
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719758647
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719776418
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719789343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719790372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719793561
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719798464
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719808287
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719820673
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1313719822474
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1313719822593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719823407
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719824739
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719825862
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719828648
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719831750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719834806
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719840970
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719846719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719847578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719851633
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719852632
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719869914
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719899336
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719901951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719902023
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719931520
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719933911
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719933982
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719945536
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313719955847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313719956607
