what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714471296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714474449
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1313714479301
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1313714479338
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313714487353
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313714487401
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714493633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714493740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313714499037
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1313714499717
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313714499935
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313714502929
error,log,,,"Invalid ZIP archive: native/jxinput.dll [in ROVClient]",1313714503245
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714506082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714576538
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714578609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714591599
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1313714591609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714592815
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714603471
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714609331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714873410
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714877650
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1313714891107
started,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1313714891327
started,bundle,org.eclipse.ant.core,3.2.200.v20100427,"org.eclipse.ant.core",1313714891405
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1313714891659
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714913370
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313714913375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714929157
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714932002
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1313714932007
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714934593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714954494
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1313714954503
error,log,,,"Invalid ZIP archive: native/jxinput.dll [in ROVClient]",1313714955077
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714955922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714957929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714977465
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714984463
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.export",1313714984470
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714986476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714989598
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1313714989605
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714991463
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714993601
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1313714993606
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313714996077
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715012318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.export",1313715012323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715014298
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715016291
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715017305
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715072380
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715072390
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1313715088793
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715096273
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715132724
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313715132744
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715135215
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715136375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715138309
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715139664
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715144539
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715158275
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715158577
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715160357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715163283
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715228043
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715228985
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715240523
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715242433
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715244086
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715244408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715248025
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715250671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715254769
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715258555
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715258639
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715261727
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715269993
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715273810
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.export",1313715273814
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715276014
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715291960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715297241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715418397
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1313715418406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715419881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715424539
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715424623
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715426418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715463971
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715467587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715488059
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715488143
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715489631
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715490927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715492433
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715495395
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715501167
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715505754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715765451
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1313715765463
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1313715768616
error,log,,,"Unhandled event loop exception",1313715769380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715769413
error,log,,,"Unhandled event loop exception",1313715770089
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715770093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715771567
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715773968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715777001
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715779086
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715784192
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715861753
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313715861773
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715862526
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1313715865113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715868504
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715903809
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313715903894
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313715909328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716077714
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313716077733
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313716079046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716087320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716106130
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313716107022
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716109664
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716120777
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313716121510
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313716125302
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716126784
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716133945
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716135312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716136722
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313716137494
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1313716139800
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716140149
error,log,,,"Unhandled event loop exception",1313716140165
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716141843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716142503
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716150257
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313716150284
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716162145
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716173075
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1313716173084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716175352
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716182402
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313716183766
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716184452
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716191906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716195159
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716270434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313716271720
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717106716
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1313717109679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717110305
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717111650
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717117053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717128803
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1313717128811
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717132216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717183301
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717185735
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717188337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717188597
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717190117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717191293
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717194212
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717195032
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717346017
error,log,,,"The archive: C:/Users/Drew Gottlieb/Desktop/rov/Java Workspace/ROVClient/jxinput.jar which is referenced by the classpath, does not exist.",1313717349354
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717349392
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717353442
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1313717355505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717364658
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717375953
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1313717375960
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313717376336
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717377502
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717378911
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1313717381185
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717382896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717382990
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313717383633
error,log,,,"Invalid ZIP archive: native/jxinput.dll [in ROVClient]",1313717383967
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717385041
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717386231
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717389205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717393655
error,log,,,"Invalid ZIP archive: native/jxinput.dll [in ROVClient]",1313717398196
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717401071
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717410003
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1313717410013
error,log,,,"Invalid ZIP archive: native/jxinput.dll [in ROVClient]",1313717410690
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717411454
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717412503
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1313717414185
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717433464
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717464127
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1313717464134
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717465695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717481551
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717486623
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717486699
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717487623
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717487709
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717495370
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717495946
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717496345
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717498306
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717498328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717499533
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717500232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717502960
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313717502980
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717503772
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717504654
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717506717
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717511788
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.properties",1313717511799
error,log,,,"Invalid ZIP archive: native/jxinput.dll [in ROVClient]",1313717512740
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717513620
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717550438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717550864
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717666130
error,log,,,"Invalid ZIP archive: native/jxinput.dll [in ROVClient]",1313717668998
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313717693354
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717696918
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717697001
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1313717699908
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1313717699925
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313717710682
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313717735848
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1313717762328
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313717785417
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313717790632
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1313717792002
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1313717792687
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313717793741
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313717798047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717799890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717799973
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717800192
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313717802190
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313717809128
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313717810125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313717813320
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313717819127
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1313717824602
