what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313701493241
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313701494350
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313701495063
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313701495301
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701503661
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701597664
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701598910
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701620959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701645548
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701650135
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313701652094
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701652882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701654612
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313701658452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701659800
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701661579
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701689510
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701725723
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701731957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701759367
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701784261
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701864200
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313701894987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313701933926
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313701941380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701955013
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701959422
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313701964702
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701967134
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701969022
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313701972301
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702008175
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313702014315
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702014949
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702018151
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702020721
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702023211
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702024661
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702039599
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313702045016
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313702046224
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313702047704
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313702048960
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702049229
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702050855
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702052551
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702062605
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702065195
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702066484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702073457
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1313702073466
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702082452
started,bundle,org.eclipse.help.base,3.5.2.v201009090800,"org.eclipse.help.base",1313702082491
started,bundle,org.eclipse.help.ui,3.5.2.r36_v20100702,"org.eclipse.help.ui",1313702082507
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1313702082531
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1313702082981
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1313702083016
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1313702105629
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1313702105635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702106613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702115591
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702119365
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702120845
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702122086
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702148061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702150143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702151374
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702153477
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702154206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702155512
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702166893
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313702170827
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313702172441
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1313702173557
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702175013
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702176997
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702178300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702206940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702217774
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702227133
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702229773
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702231317
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702232433
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702240397
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702241711
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702243199
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702246165
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702249989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702254959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702255320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702259118
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702265429
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702645055
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702661077
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702693975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702701198
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702733368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702873731
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702897743
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702935309
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1313702941341
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702952223
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313702963572
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313702964610
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702975004
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702977196
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702977277
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702982926
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313702986261
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702991772
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313702992894
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703024126
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703026223
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703027561
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703041405
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703044181
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703044262
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703046109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703054760
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703067222
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703070037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703070118
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703071317
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703074326
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703075064
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703077726
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703087933
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703089371
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703092378
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703105614
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703107268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703111190
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313703127581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313703127854
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703131845
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703138804
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703139004
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703139130
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703146941
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703152551
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703157012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703157681
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703158832
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703167879
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703170797
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703179487
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313703182686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703187108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703190465
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703192884
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703196639
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703197642
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703199866
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703200975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703202087
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703204645
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703205405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703206569
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703209180
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703209804
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703210388
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703211012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703211508
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703212252
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703212556
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703213132
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703213668
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703215977
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703217689
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703219519
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703219816
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313703220502
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703222567
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703223240
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703225788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703232793
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703248517
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703256716
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703257974
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703261795
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1313703278077
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703279620
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703281731
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703282375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703282701
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703286568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313703298922
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703314347
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703314956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703316859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703317365
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703324442
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703324656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703324792
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703339048
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1313703348419
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703349146
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703349624
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703352072
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313703352542
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703352846
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703367869
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313703384950
